doc_id,filename,mime_type
19zVbAAc7BcdyBz8s-bbJyFkXCmmgtxU6R6HL8ANJR7c,flashmob_basantapur,application/vnd.google-apps.document
1v2Psnfpl1Ny5lh12nOVatea9eoqnSTYV38Rd2evLeaE,call_for_projects_ELESS,application/vnd.google-apps.document
1trxPJ1XQIXb5OJ4IlP3cjhxSc_yeqvAqrkN8KRqgerE,call_for_projects_campus,application/vnd.google-apps.document
1si2q1HHRKtxgNdd9MKrVT5cdxlMTNF9y,Copy of final_energy.pdf,application/pdf
1jPTpWXsNg7TELkKU9TrRoxr0Kcevz0mB,Copy of Software Fellowship Certificate.pdf,application/pdf
1tjB_wz8_jUTJOJZwcrsOjQqZR9NXqvDB,themedraft2024.pdf,application/pdf
1GUyhlw-4S73BWVFdNdq9ro6brM-4NX2T,Copy of fodium.pdf,application/pdf
1inu7B8nR1pW0syy7pU3JhTXpIr7jmePa,Copy of FINAL_FLEX_PRINT.pdf,application/pdf
1tVqjD8Ra5Xy1KI4tfSkn94wE4kzcWxo7,Copy of flex_vertical.pdf,application/pdf
1cwiBn_3dbleOI6ildXOVIWPE6eAWyheY,Copy of FINALVERTICAL.pdf,application/pdf
1tGN-k3wUb4s8PXUgmzF1P5EJ8xL5D3nh,Copy of compressed_new_prospectus.pdf,application/pdf
1Yk9ZAQApf42o6fRT2jZWUDKQH6gBtl9T,Copy of codecamp_final.pdf,application/pdf
1PCI-PPWwtOiyrBv7j84BIVSEulIGXHMT,Copy of technergyflex.pdf,application/pdf
1VP_3YBMmVPkfmRKX3rybn7dvCjypv7rR,Copy of introtohackaweek.pdf,application/pdf
1Lmin31v0ZHDq6OfKzIgt8g9Jdy5-TuLJ,Copy of tshirt+hoodie.pdf,application/pdf
1XSoLFr6dajRwP9LvTS9P7XsejHmz-cck,Copy of Miari Global Education Logo v2.1 (4) (5).pdf,application/pdf
1gIMZQtSzX64Q_Lydkakk7n57meMlPKiC,Copy of MIT-_Final_logo-v2-Outline.pdf,application/pdf
1-41E7-rwyt0kldqHfcXmFrpVlytBsIWF,Copy of big_flex.pdf,application/pdf
1Wzx5722sk3W3mXVt0fImxvIF1lYtYXVt,Copy of Sponsor_Flex_final_print_good_togo_6_9.pdf,application/pdf
1lSJLjwexDi3DKDAO7YwzykhpL6ymlRUg,Copy of big_flex.pdf,application/pdf
1mRadaEzptJI_NcmpoVBZD4N9QFZIux8n,Dominance Of Traffic Jam In Nepal (4) - Shreva Shrestha.pdf,application/pdf
1EpX7tgXS3IJmC-YFBug4kIAyVzZsgod0,virtual_try_on - Ashok Neupane.pdf,application/pdf
1U8kvvHupVT4uv2rNj-H7_TDn-sR6drsM,Pneumothorax Segmentation from chest X-ray using Attention-U-Net - Sagar Giri.pdf,application/pdf
1ZBYiMxwh7RD7MEGgMy8nRVR4HjEa1Jfb,abstract - BIBIDH SUBEDI.pdf,application/pdf
1zmI1TW6ZwnjJnM7PjCIkOFCQY8-Sychz,Abstract of  Convolutional Neural Networks   for Fashion Classification - MUSKAN SINGH.pdf,application/pdf
1Tohnwp3zHgiW2JLYsoNOtR0R3AevuK7M,convolutional-neural-networks-for-fashion-classification - MUSKAN SINGH.pdf,application/pdf
15Khy3o1nwdtqHPHZpCM2RyzFrXbrAsal,Send_Money_2025-01-22_2025-01-22_21_01_46 - Sanjay Bhandari.pdf,application/pdf
1HIOkWDC12QNVrtpk-m7ZKXkTtt49EKWs,team amida locus - AAKRITI THAPA.pdf,application/pdf
1OGZHHxPdlwr8oJrr6bnEovZiiO4rcnk7,trixavierproject - Shakriya Panday.pdf,application/pdf
1BnuWKK-VMHdqC_KZ5A-YFQFUcwXF2Dmo,Locus payment receipt - SHUVAM KANDEL.pdf,application/pdf
1d3R_GISMpVF-kOt50VtqeGpsraRD6-2K,receipt_1737390415368 - Ronnie J.pdf,application/pdf
1cpL4_ImyFr-979uqWEA9Hpj9tz3bY9l0,TransactionReport-ZFMOVMGD1737339939171 - Piyush Mishra.pdf,application/pdf
1_QVddumPIjxlQput2KNF33vK7dhpneIQ,receipt_1706102165935_240124_190119-2 - BIBHAV JHA.pdf,application/pdf
1lVZUvjP2KNVhHHjb5qCq4B-FvREWRGtp,Locus(TechHarmony) receipt - Nimisha Mallick.pdf,application/pdf
1JXXMEi_H39of6SYerWHxCbkpWGHAw9DR,receipt_1706010265415 - Pilot Khadka.pdf,application/pdf
18DBcO4ZXhYcX3oOXTOH5AdM6H-IFwPLs,NMB-TRN-RECEIPT-257276-2024-01-22T20_25_17.191 - Aadarsan Dahal.pdf,application/pdf
1qjZ4nmrrqaSQrPViClL2pAAaUTb0XYgs,Media Partnership.pdf,application/pdf
1kANMDuLayChj_fUGzE1I0q6P6vlB-N1X,LOCUS 2024 Prospectus_draft.pdf,application/pdf
1vlbToRmRNL5AWkQfaf39kuBvQ1zHsecL,LOCUS_2024_Theme.pdf,application/pdf
1GlNpqz5fKPvT53Ba8BYY_D-6RpOfGzBwvxO2ji0sEA8,Copy of NEA financial request,application/vnd.google-apps.document
1LJt-t_12V0XsThLOquxXGggr3T3g3ozezTHw-UDfAEc,GiZ budget exceed 1,application/vnd.google-apps.document
170X7WrGpKL9ox0y7zHNRHT8_i1mYCT4tsC9Cqa-Jj2M,GiZ budget exceed 2,application/vnd.google-apps.document
1V638kvnmsMf81f6PQFgABtmsXQ4uCFlr3MFojCnTWwA,GiZ Budget Exceed 2,application/vnd.google-apps.document
1pXkVzC2pi9Zog7MFL-mXgrJLHpaIO4itmUroTrSZfwk,Hitachi Technergy (Responses),application/vnd.google-apps.spreadsheet
1nPEYHnhzK9HEBMtHwnjUcXKni-o8tyw6WhDiWC-HIsM,Hitachi Technergy : Day 5 (Responses),application/vnd.google-apps.spreadsheet
1KqyPHQDjbkNoPhVGMXlWitfwMTUA3f4lNVPojBEBMrQ,Day 5 - Finale,application/vnd.google-apps.spreadsheet
1bb3iprjFefHfvXlDolrx4AYm3VuHmG0GVQocn0D4yi8,Hitachi-Day-3 (Responses),application/vnd.google-apps.spreadsheet
1ZWqF9h9uqmMW3o75k6YLGPy1mLlV4nuNZE4CTFwkSYQ,Day-3 slot,application/vnd.google-apps.spreadsheet
18Ay_YIUcZf7iAW53jM5jgPZcqxAhR88YBMAX5EPzCdw,Dataverse_initial_draft,application/vnd.google-apps.document
1EvSgvDjQJxKXj4_d04mUL8tDr--DsYPnZnFeYFZ7qMo,Hitachi Technergy Details,application/vnd.google-apps.document
1RI1gatOo-gNJtr5Pr2hXKES0XuxF9KLUPByQOiVzWhc,Hitachi Technergy,application/vnd.google-apps.document
15Hy0Lvq7Ylk_waQV-3nJ1hUCE9rDyQJ-Sf6gSdNcApY,Permission Letter Traffic Karyalaya Kathmandu,application/vnd.google-apps.document
1yg0Zo5Dgbz_sEkPLXMAQx8u-yw1tMz9_C6AhHPwfmR4,Permission Letter Lalitpur,application/vnd.google-apps.document
1yUN9Gj6PNN1DocMVJaBjRSk5DpnaSqCbrPDi0R6Abfo,Permission Letter Kathmandu,application/vnd.google-apps.document
15x8FV3Lc6Zs-cHuyyqb0t9SNfPFNHg1E_Ds8d2et4ss,Dataverse Guidelines,application/vnd.google-apps.document
11Ed7OB5qAf7IQNSsAyvHJuug9MtfBt-6VE8mez2tX_M,Docsumo Requirements Document,application/vnd.google-apps.document
1u1jdNkOtQkLttFucT1sLW37A_tPvVtkpp7WMTKu3XAs,Hack-A-Week Registration Form 2024 (Responses),application/vnd.google-apps.spreadsheet
1t1GmoB2F9SqG34a2J9I_V_5BxSE5VUnnUGJUqqVGGao,Copy of Home Electrification 2024: Registration (Responses),application/vnd.google-apps.spreadsheet
10kPCRjw5O4qiXQspusSyjyhA8ij4CTCPifMtyOlZIEs,Home Electrification 2024: Registration (Responses),application/vnd.google-apps.spreadsheet
1GqBrDLbbY2Ruky7XwC-3tg6QCTtV-HCCljVoXwjSRx8,Syllabus,application/vnd.google-apps.document
1Y2fz_ZFCmmNKjm20dxmEvbhAMJp77GJ81552dwK9PSg, Hardware Fellowship 2024: Registration (Responses),application/vnd.google-apps.spreadsheet
1KmNA_L_fkDfZIgeVANHdtEtmusXh2tKvr8ulhD-loxI,Morning : Hardware Fellowship,application/vnd.google-apps.spreadsheet
1ELKBxZmRJ5_bkqrfcos5jPvf4iekCNfDG6qlV3mFKGw,Certificate_Final,application/vnd.google-apps.spreadsheet
1c2JIbnIMwS0iGST3uwe12ZoK8vk18s0Syi2Coj5uUCk,attwndance,application/vnd.google-apps.spreadsheet
1Uwnyg9s7AJtg-QnAESsXUgLEX-YUY_FxhP6N7Yj_WJQ,Attendence sheet,application/vnd.google-apps.spreadsheet
1amgWBvlLU22SL6xYdAgDWg8-Z2NxYfOwxoyobFWzs98,Copy of  Hardware Fellowship 2024: Registration (Responses),application/vnd.google-apps.spreadsheet
1gxkaDd0oYh6jo2o2q2LzJc70uN1nmVYR2TArUeIL8dA,Copy of  Hardware Fellowship 2024: Registration (Responses),application/vnd.google-apps.spreadsheet
1VzxCgu-KwTK7unH4Isjdw3VWAjxo-2rk4nTkgdvTe-E,Copy of  Hardware Fellowship 2024: Registration (Responses),application/vnd.google-apps.spreadsheet
1jEW6g_fMIx7X_CLCbz2J_Y-wiMoUMvczL2pYBHL0LYo,Contact LIst-Hardware Fellowship 2024,application/vnd.google-apps.spreadsheet
1F1btE77GkZSC_qh8atGxcIIJ0K_m_E7I,Hardware_Fellowship_Syllabus_2024.pdf,application/pdf
1DfqYcDMdah2hEO0cVVBi6NhsjgLjM8BelKrMNTD_gxM,Software Fellowship - 2024 (Responses),application/vnd.google-apps.spreadsheet
1fz_BBQHCAVKWn79KitbbpcE9P9EtZuHGYUswIVrW-Iw,sw-participants-mail,application/vnd.google-apps.spreadsheet
1SIJr48UZ02iA13esNyfmnDyq-tujLns8S_xZq5s-ZCY,Copy of Software Fellowship - 2024 (Responses),application/vnd.google-apps.spreadsheet
1I1lR5YS8nUy9gs-OCRprdrOkrUcTTa-hE81GmhMq17Q,Softwate Fellowship ( Morning),application/vnd.google-apps.spreadsheet
1YiJDh5q6d0tLoACw4yxbz79Wu72JHbFqUEyILY38Pdg,Software-Fellowship 2024-Evening,application/vnd.google-apps.spreadsheet
1LSm8whe0cjLHsTBI2smOhoK-4cuUv28HVTCD0d0lBIE,Copy of Software Fellowship - 2024 (Responses),application/vnd.google-apps.spreadsheet
19E9PVgxU3glawA9vTURVIms8C9YUYaUW,Software Fellowship Syllabus - 2024.pdf,application/pdf
1MiyJCYMZo8td55GUIcInamUdXYlfBRZLalBU_iTh-EA,Software Fellowship Syllabus - 2024,application/vnd.google-apps.document
1WUy1upxXSMM9WgF-CR64BSLr_VoxFRZGTxL_A1J7Kzw,Sponsor and their Title,application/vnd.google-apps.spreadsheet
13W-5fgHRPxoZAtEMslQHe8dKi3tgFucJTrYhlYBq23I,Ad Details,application/vnd.google-apps.spreadsheet
1x_4Ee0cLMCYT6zoPvO2czTqJuwopGfZm,EB Pearls Technical Article.pdf,application/pdf
1CGLv5JQQR_-5vh2mvbAI0UOD0ZbSAWbF,Worldlink_MOU_2nd_Phase.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1jOkH9oH4tODlYCRmZeroJtsAZge56PG1,Orion LED MoU.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
15c1FY_Ciqm5fLjTjR8N6rE-Xh7LJ60As,Hamro Patro.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1E01gkvPL4WfXysInP1UctWxA09Rbb24Y,Worldlink_MOU.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1HsVPul3E6AyU3n4hrlZT5Z95isQw2RiU,MOU HimalayanSolutionHardwareFellowship.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1BR1elJg_rF0DdVgiSy9j0kzA-2APH0uY,EV.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1xBXTdc0r2X7cPtfAn4GAuEpFfmqsZKLq,Hospitality Partner_Sagarmatha.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1fJalGb99_zuGSKq3npZBYpNStAC19DiC,Engineers Vlogs.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1y-mIeE-tyJs6PVJZipsgipXpbhlPinrH,MIT_College_MoU.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1uC-XQnNkSFnj7hufgiX1BPsSbGe6kYJP,Programiz_MOU.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1QNDKJ8Ts0pgTPk3jDrRyuRO0tOSGz5ON,Jamboree_MoU.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1SAZ_bgXTqG9l_xDsByikAXGJu-C1_uGD,Lily_bubble tea.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1ivLYxIKYJKVvEX9t6sDO2uFGnNcu7ku-,Drone Sewa MoU.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1VN9rN4IHlWkILFZuEDrn8wQm4QESNn5s,Valley Express MoU.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1bXWffRMwI3n0B12BU0YiMGBb8QkP0Bdk,Deerwalk MoU.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1HDpkmq2lVoLn33XxlQwkg-gNtPLOSD9u,Proposal for EV.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1JpOx9rcTyyEG9O6w-a9YxvuU4iZ1St4V,Leapfrog_MoU.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1NDeQ1aM-CGmhxg8E3UNrp0a67UC7eP0s,Itonics_MoU.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1OzDo94O1ufIdgMkOmJm8EEjLEh5_GdUS,RAN.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
13NkEhWdSOh3dY6CEdlj_z3Mey2E64Ff9,NEA_Engineering_Company.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1y3Wpaf11rgjJC3VSStnR_4CTF5TMOzNh,WLiT_MoU.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1SZ4fvS_1VMf6pONi29gGDmFQvJX0DZkQ,Alternative_technology_MOU.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1dX-jZwvtikd5_ehurrvf0-8sTnnfQUnR,MIRAI_ MOU.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1PgFgVMwewBDfGW_9S_7OtpxmwX1CqIJg,NCHL_MOU.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1DdP-brxtUfjA3g5nPzxHzUvSmqc8k-bI,HitachiEnergy_MoU.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1CzsZqeKRr__jKaX84TVMyLXqel7aoP6e,Docsumo_MoU.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1WjvkylTs6Zs1d1uj3Z-vNtAL5BvQ6h-j,EBPearls_MOU.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1QiZSH00lbGtzk2V4rIHvhuYu0WU1Ngf2,Viveka_MOU.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1zD4_afNx4qN7LbGvwxx9AtWlv1hpP6Y4,TECHTRIX MOU.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1iZyX_F1EOuXBooh5LCssDtFP_s4eTDGp,BroadWay MOU.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1Rw25BVM8GJGtodlUVW-OKljYP3CeYIlJ,TechAxis MOU.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1Pnx40lYY8EIXZkwakAW60b34vYZ1jXnRLLZZJlvvO2c,+2 Quiz Sponsorship Proposal,application/vnd.google-apps.document
1_I0KIyDXorpc6F-dPfpZcMC2kyhS_o8YgQXtVXToobc,Worldlink,application/vnd.google-apps.document
153SKV5zEVSOEIvZXzFdASeasBsXdKhFLwHBaTPy_UGw,CodeJam_Proposal,application/vnd.google-apps.document
1VqDavivkhwO_PpJ99IY-kmjCmwzJ8N19pw7GyQpbynw,LOCUS_HackAWeek2024_Proposal,application/vnd.google-apps.document
1MCZHwjV3leiM9lZbZUacmccBvbJZ_1li,RoboWarz Proposal 2024.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1Sfybz86LHV01BX3Z1jhKHNPfu_3iDqXodWAS6FOeJnE,Untitled document,application/vnd.google-apps.document
15vnlpaYjnv-J6UFFoLOuWzUZht2K7GrjZ2q3l2fjbdQ,Locus Cup 2024,application/vnd.google-apps.document
1Z-2_zGx6f21aB6ZVDB-aCVCJ_nozBs_2k24JwE04R8M,PhotoGraphy Competition Proposal,application/vnd.google-apps.document
1oLu4utlAZD5ZvMizM-KN2P7jwuUX55mg10ak-oNgCmY,Description of Photography-festival,application/vnd.google-apps.document
13IjmqZAAyN-uAgwLK45J8izOZH4rSSMCLIVi7XvTMLc,Copy of PhotoGraphy Competition,application/vnd.google-apps.document
1KpkX704klZWRMY2H0V01ynYXTyp4R3_kVRELp2bu1pg,Online Article Writing Competition Proposal,application/vnd.google-apps.document
1XKEOT8p_528niIMZ6D8W9N0LQ_cZ2Q6cl-gqQ9RkCVw,LOCUs_HackAWeek2024_Report,application/vnd.google-apps.document
1Ktj75JsWr-3CMra9It2benJhecxqzraM9oRnlyZ0rE8,Proposal_For_Smart_Grid,application/vnd.google-apps.document
1xv0gm9gBJnFks36ywT2LTRac0ZVlEXEXl-bJHJ4ZCiw,Counter_Proposal_Khalti,application/vnd.google-apps.document
1UCMdAonOSJMjggNWUBtwpZJnMat5L4jlBOLxprwyoUA,Proposal on Mobile App development domain,application/vnd.google-apps.document
15AHZIbPOEUBqiASz6k96pxt8PVG6c3E-PDRRP-y2ZVo,Proposal for Mobile App Prototype Development,application/vnd.google-apps.document
1TdSBTmZlIadMiO7hOBvt3pSon4WJ9daN1REHgoNwHvg,Confirmed Sponsors,application/vnd.google-apps.spreadsheet
16UhZXqOoR_oI4_h5RTm1Vojklw5gW0iYh6boIvQaZzs,Sponsorship Proposal for Electrical Fellowship,application/vnd.google-apps.document
1dxyVQmRDs2l49ktgdFDF2NnOZDCE6GYJFklrgpJEpMg,Hardware Fellowship Proposal ,application/vnd.google-apps.document
1ewSuxIvzgAwzbliCakyIrpxgq5yQFM0kFgN_1mrW1fo,Software Fellowship Sponsorship Proposal,application/vnd.google-apps.document
1MFLlBT-DgtkvV8IGANCn1Saeb_zPC4qrHNyX_y29-g4,Copy of Hardware Fellowship Proposal ,application/vnd.google-apps.document
10a3qZG8HQ78oHsxOae8NibHVVJhbb4Z4Sk0taPbfTFA,Copy of Sponsorship Proposal for Electrical Fellowship,application/vnd.google-apps.document
1M1tb4HMDyfotALmotYYGGz_e-0x62psaXKpQ7CroIHY,FSU Hardware Fellowship Proposal ,application/vnd.google-apps.document
1XXL11KxEmajUaFk_vwgNR2Gg0mVPsG6sVcs_tiOdlu4,FSU_Software_Fellowship,application/vnd.google-apps.document
1iLJBdHHIVHNsLLIZpdmMoMwF9R9kKZ40,Robolinedash 2026 Rulebook .docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
16v0023hREKsXyCu_E1qqNO6fh_nJeBhpkXWv2anKhTo,ROBOPOP RuleBook 2026,application/vnd.google-apps.document
14kBSIoWBX4IIScrGNmf9vjb20ZXyjXXv,Robopop2025 Sponsorship Proposal.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1u0sAkphpSsyKvAuwMd8ADeQUyIm__3EPmHlzoviWfjs,Robowarz Rulebook 2026 ,application/vnd.google-apps.document
1KxwxInhtCZnFldFCMr0pMx3I34M7QT7p,RoboWarz Proposal 2025.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1VLUo1AfqeiDd9WUsfA6fwLO15U3WwYWG,RoboWarz 2025 Sponsorship Proposal.pdf,application/pdf
1FrVAhEoB1i---x0PUzYrgNszwPgjaRHt,ROBOSOCCER GUIDELINES 2026.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1YSHuIriQN1d08w8yIVOzBn9csREMXBCJ,Robosoccer Proposal 2025.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
1BMG_WgYv5xz2wWSqju33MKuKQVknHr61,Robosoccer 2025 Sponsorship Proposal.pdf,application/pdf
1pMSFYki0cnPKD9IUphu-bs8v8pjVO012t8xfarVgh7w,Dronacharya 2026 Rulebook,application/vnd.google-apps.document
1RWoQ-FsG5useuBY07MAHWhY-HbGQ51Tcz5jCN-ilhME,PROPOSAL Dronacharya 2025,application/vnd.google-apps.document
1hc_0TeLvEpQEY5NhYjGyjZVCp-5QpqtP,Project_name_type_member_name.pdf,application/pdf
145nlLGFvNEX49ZQGLBvNsaQyWYn_2_B5,eSewa_to_Siddhartha_Bank_Ltd_2025-01-12_2025-01-12_20_47_36 - Shailee.pdf,application/pdf
117X0KJ0RCqeOifxW0Md_7T1s7ydvmtvM,receipt_1736858309065 - Isha Gupta.pdf,application/pdf
1XzMrbIT6ToVimPhpjn1tW3PsoSOdXs-F,"Transaction_Receipt 14 Jan, 2025 08_45 am - Saraswati Upadhyay.pdf",application/pdf
1K_Zp3swfWKxjA0djMRlMr-lelBdR6XXL,17366941020091736694102259 - BINI CHAND.pdf,application/pdf
12slVhZSPu-ehojYjTUNXyi3c-7GLI50X,themedraft.pdf,application/pdf
185i6Efgcrtcl3jV-XVP46bFWDFxSKymm,locus_template-paper.pdf,application/pdf
1KkKrAF0YHwhxo3JhJZpES3eTLoahZEab,locus_symposium_poster_template.pdf,application/pdf
1KRp1jw2_nIc3wTKoJ2ejBLU0r-KLI4wr,Abstract Template.pdf,application/pdf
1u-YG7CqgQes6cO1Q4Q-QvwVW-x92On-Y9gpKkmu1wL8,LOCUS Site Requirements,application/vnd.google-apps.document
1uQAXFIxFM1Mkdy-KOgXARbNcBXDLhcf-,Send_Money_2024-06-183008414386595071728 - RITESH JHA.pdf,application/pdf
1KVXWIlUcM9ztdbGJnGmYEdFs9gfldeHR,inbound5148123683409566981 - Suraksha Pokhrel.pdf,application/pdf
1vXTiuXZ-f2EcEzpWkskPCFm98sgTgFi5,Share receipt_1721008956096 - Subodh Bhatta.pdf,application/pdf
1km035J4NTqAPpDS_tKUS6v8ii-G9VYtH,eSewa_to_Siddhartha_Bank_Ltd_2024-07-14 - Sulachhen Karmacharya.pdf,application/pdf
127WeM0VQVvnKCph1JbK-PjNBtVm14gad,eSewa_to_Siddhartha_Bank_Ltd_2024-07-14 - terminator gaming nepal yt.pdf,application/pdf
1k5f3s0gLUdF1GwNzsJfdrcxs70BvTshV,eSewa_to_Siddhartha_Bank_Ltd_2024-07-14 - aryan dahal.pdf,application/pdf
1gP4LldHpcVNt8mHFIMdP7J1NrL5kHf5i,eSewa_to_Siddhartha_Bank_Ltd_2024-07-14 - Samip Shrestha.pdf,application/pdf
1keYAxueg3rrfDWGSQ7c8hDTCMeXmi8vV,eSewa_to_Siddhartha_Bank_Ltd_2024-07-14 - SHRISTI POKHREL.pdf,application/pdf
1dNrxOp2beIi9dFFQOlot9Y_airq48Omr,eSewa_to_Siddhartha_Bank_Ltd_2024-07-14 (2) - Ashutosh Ghimire.pdf,application/pdf
1-2qE3O9XjuRKQH6lY__4lU5YFdVb6bHQ,receipt_1720959329815 - Pranisha Maharjan.pdf,application/pdf
1ESNdrjwHAekSkl5DdZ7vUPvlHYe4S_s3,receipt_1720945495680 - Shrawan Prasai.pdf,application/pdf
1E5zkS--8L88t3YA0lqUDK8eBz2xyI52v,receipt_1720945573231 - Abhaya Shrestha.pdf,application/pdf
1XkS5AFD5-zs_AVkhrbyKWdHcuUHSa-lf,software fellowship - Darpan Giri.pdf,application/pdf
1xQdUD8NKYBwbhsdaB6RfcicnGDuRkZKq,eSewa_to_Siddhartha_Bank_Ltd_2024-07-14 - Anubhav Jha.pdf,application/pdf
1UEhzFwEfFzNwa3KiaxAD2QvdYfec1fDr,17209371044861720937104895 - Rakhi Mahto.pdf,application/pdf
1HmHqUT3Etl9fwLzMVac92r2dknFG92Gf,receipt_1720932671688 - PAPU CHAUDHARY.pdf,application/pdf
1KBeNfQ8v_biadeQsPZdXa7b0rVyd4h7p,eSewa to Siddhartha Bank Ltd._1720932486.866963 - PRABESH BASTOLA.pdf,application/pdf
1lVTOFK9CsH8ZS0eMsDZfwFpETYID49cV,receipt_1720929637056(1) - kushal Kc.pdf,application/pdf
1eQvDya8SkkGJn83pO-MshlSqkOoTH6gj,receipt_1720929375393 - ABHISHU PANTHI.pdf,application/pdf
1eNduEXx6b4bO2C07IBgpI8ArUi0_opn_,eSewa_to_Siddhartha_Bank_Ltd_2024-07-13 (2) - Sushil Bhatt.pdf,application/pdf
1htEvWcHqOY-NxOnA88BmXq-4Amhqs4HF,"Transaction_Receipt 13 Jul, 2024 09_48 pm - BIBEK GAUTAM.pdf",application/pdf
1rBumYrSam3mho6tv95vDYw30j9ZTz_4y,eSewa to Siddhartha Bank Ltd._1720886579.767847 - Shristi Mallik.pdf,application/pdf
1jdI7FOMj3HMIGEfrPhh9zisM9FS2RF5e,eSewa_to_Siddhartha_Bank_Ltd_2024-07-13 (1) - Samiksha Dhakal.pdf,application/pdf
1hLYTM3jUkh0e05Brmuf4lOe2YA97ABkh,receipt_1720879944983 - Ajit Sharma.pdf,application/pdf
1hs6G4JbxiKJg6nNc8IUyDwRB4yL3TmyD,eSewa_to_Siddhartha_Bank_Ltd_2024-07-13 - FURKAN ÖLÇER.pdf,application/pdf
1DIH989yEmqfB9NIW-Bl_skKxviQKfOm1,eSewa_to_Siddhartha_Bank_Ltd_2024-07-13 - Binisha Parajuli.pdf,application/pdf
1LBPxubNZwESIL-uqbRyqPFSsn5OjeXyG,inbound231228653428642806 - Prayush Khadka.pdf,application/pdf
1RXEhsp95ZwoL2unx_yfT_ZfOgwPsT65U,aka - Suman Adhikari.pdf,application/pdf
185CUhucTnXawNFypuobLpwvgu6i_7A9W,receipt_payment.software.fellowship.YURIKA.PRAJAPATI - Yurika Prajapati.pdf,application/pdf
1SP5AKdruz_i28sYL-ouBNs0SYM7qUDnU,TransactionReport-W7MVBNWN1720707540149 - Aakashrvx.pdf,application/pdf
14jg28XO5wd4ruu_Oy4Zugbx8vc5xfkIW,receipt_1720696188351 - Anil Tiwari.pdf,application/pdf
1M2QxJSz7tUJSEQB_XR3VvmqZJbZxr3LR,eSewa_to_Siddhartha_Bank_Ltd_2024-07-11 - Shreyas Acharya.pdf,application/pdf
1aMtOfZBaiTEcnTQualGfh9yuAkbNdrA3,inbound4399182550383447644 - Janak chhatkuli.pdf,application/pdf
1uGmFBSog1ZUYFFE9sVQ4zFHeGu4IUB4b,receipt_1720627880885 - Pradipta Joshi.pdf,application/pdf
138ee6my7pGH0Rmn-4-qQ6yxFFwU2VzuG,eSewa to Siddhartha Bank Ltd._1720487913.791095 2 - Ambika Kandel.pdf,application/pdf
1kuJRcvfnVG_8h1PcudwbPRRWpyxa8pqQ,eSewa_to_Siddhartha_Bank_Ltd_2024-07-09 - Anish Tamang.pdf,application/pdf
1fkk3qrFu-X-oCtTUU8uyC3wDoIgIN3SD,eSewa to Siddhartha Bank Ltd._1720487629.595374 - disgustingshat.pdf,application/pdf
1tvCSrA1DsX2aqZP2WKWmPxmbPgwRe6E9,eSewa_to_Siddhartha_Bank_Ltd_2024-07-08 - Aaditya Joshi.pdf,application/pdf
1vCkDhXAYnzIaBvTlONzoIk7B8Zgn5MQx,eSewa_to_Siddhartha_Bank_Ltd_2024-07-08 - Abhinav Chhetri.pdf,application/pdf
1kUD8V16RIFz3gVWtLTgOlsIk6I90wect,eSewa_to_Siddhartha_Bank_Ltd_2024-07-08 - Salma Prajapati.pdf,application/pdf
